RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
61,344551,DOMESTIC RUM FLAVORS,DOGFISH HEAD BARREL HONEY RUM - 750ML (1 Bottle),750ML,0,27.99,22.99,46022,46018,OutofStock,Mid-Range ($20-$50)
62,10113,DOMESTIC CAN BEER,TRUE RESPITE HAZY 2X/3X IPA SERIES 6/4 16OZ CANS - 16.0Z (4-Pack),4pk,0,19.99,,,46018,OutofStock,Budget (<$20)
63,29893,DOMESTIC BOTTLE BEER,EVOLUTION VARIETY 2/12 NR - 12.0Z (12-Pack),12pk,0,19.19,,,46018,OutofStock,Budget (<$20)
64,379263,SPANISH/PORTUGUESE,HARVEYS SOLERA SHERRY MEDIUM DRY - 750ML (1 Bottle),750ML,0,21.99,17.99,46022,46018,OutofStock,Mid-Range ($20-$50)
65,11085,MISCELLANEOUS IMPORTED SPIRITS,SHINSHU MARS IWAI TRAD JAPANESE WHISKY - 750ML,750ML,0,61.99,,,46018,OutofStock,Premium ($50-$100)
66,90908,TEQUILA,GRAN CORAMINO REPOSADO TEQUILA 375ML,375ML,0,22.99,,,46018,OutofStock,Mid-Range ($20-$50)
67,54320,STRAIGHT BOURBON WHISKEY,OLD JOE DOUBLE OAK BOURBON - 750ML,750ML,0,54.99,,,46018,OutofStock,Premium ($50-$100)
68,242214,STRAIGHT RYE WHISKEY,NOBLE OAK RYE WHISKEY - 750ML,750ML,0,39.99,,,46018,OutofStock,Mid-Range ($20-$50)
69,380099,SESSION RTD,GREENALL'S GIN & SODA SICILIAN LEMON RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,13.99,,,46018,OutofStock,Budget (<$20)
70,380581,LIQ BASED RTD,BLOSSOM CINNAMON ESPRESSO MARTINI RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,17.99,,,46018,OutofStock,Budget (<$20)
71,236226,DOMESTIC LIQUOR SPECIALTY,OLE SMOKY MOONSHINE HUNCH PUNCH - 50ML,50ML,0,3.89,,,46018,OutofStock,Budget (<$20)
72,18431,DOMESTIC LIQUOR SPECIALTY,ROSIE CHEEKS PEACH COBBLER 750ML,750ML,0,25.99,,,46018,OutofStock,Mid-Range ($20-$50)
73,91658,TEQUILA FLAVORS,1800 BLANCO TEQUILA 375ML,375ML,0,19.99,,,46018,OutofStock,Budget (<$20)
74,247549,TEQUILA,PANTALONES BLANCO TEQ ORG - 750ML,750ML,0,46.99,,,46018,OutofStock,Mid-Range ($20-$50)
75,236348,AMERICAN RED,CAPRICCIO BUBBLY SANGRIA RED - 750ML,750ML,0,10.99,,,46018,OutofStock,Budget (<$20)
