RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date,SnapshotDate
2842,17037,TEQUILA,1800 CUCUMBER JALAPENO TEQUILA 750ML,750ML,0,32.99,,,12/16/2025
2843,44344,AMERICAN RED,CALERA C/C P/NOIR - 750ML,750ML,0,28.99,,,12/16/2025
2844,241588,DOMESTIC CORDIALS,MR BOSTON SOUR APPLE SCHNAPPS - 750ML,750ML,0,4.99,,,12/16/2025
2845,380156,MISCELLANEOUS IMPORTED SPIRITS,KASTRA ELION VODKA 6/750ML,750ML,0,52.99,,,12/16/2025
2846,351314,IMPORTED VODKA,HAKU VODKA - 750ML,750ML,330,28.99,,,12/16/2025
2847,84789,AMERICAN WHITE,CH ST MICH HARVEST SEL RIES - 750ML,750ML,744,15.99,,,12/16/2025
2848,36650,IMPORTED VODKA,SVEDKA VODKA 80 P - 750ML,750ML,2062,10.99,,,12/16/2025
2849,45824,STRAIGHT BOURBON WHISKEY,JIM BEAM RED STAG BLACK CHERRY BOURBON 750ML,750ML,0,17.99,,,12/16/2025
2850,48628,TEQUILA,CORAZON AGAVE - REPOSADO - 750ML,750ML,204,27.99,,,12/16/2025
2851,89151,BLENDED WHISKEY,REDWOOD EMPIRE CASK STRENGTH LOST MONARCH BLEND STRAIGHT WHISKEYS - 750ML,750ML,0,79.99,,,12/16/2025
2852,238809,AMERICAN RED,CALADAN CAB FRANC - 750ML,750ML,0,272.99,,,12/16/2025
2853,245949,ITALIAN RED WINE,BAJAJ LANGHE NEBBIOLO - 750ML,750ML,0,29.99,,,12/16/2025
2854,79947,SINGLE MALT SCOTCH,BALVENIE 12YR SINGLE BARREL 750ML,750ML,0,99.99,,,12/16/2025
2855,40576,TEQUILA,MILAGRO RESPOSADO TEQ 6/CS - 750ML,750ML,1338,32.99,,,12/16/2025
2856,302853,AMERICAN WHITE,LIBERTY CREEK P/GRIG - 1.5L,1.5L,138,10.99,,,12/16/2025
2857,91459,TEQUILA,JOSE CUERVO SILVER TEQUILA 200ML,200ML,240,6.99,,,12/16/2025
2858,64372,SESSION RTD,GOSLINGS DARK & STORMY CANS (RTD) - 355ML (4-Pack),4pk,0,15.99,,,12/16/2025
2859,83550,AMERICAN RED,WENTE VYDS SANDSTONE MER 750ML,750ML,456,19.99,,,12/16/2025
2860,247547,TEQUILA,PANTALONES ANEJO TEQ ORG - 750ML,750ML,0,58.99,,,12/16/2025
2861,89274,NON-ALCOHOLIC MIXERS,BARE ZERO PROOF MODERN CLASSIC GIN - 750ML,750ML,0,45.99,,,12/16/2025
2862,80934,SHERRY,TAYLOR DRY SHERRY - 750ML,750ML,540,9.99,,,12/16/2025
2863,48166,IMPORTED RUM,CORUBA RUM - DARK - 750ML,750ML,156,16.99,,,12/16/2025
2864,27006,IMPORTED SCOTCH,GRANT'S SCOTCH - 750ML,750ML,564,16.99,,,12/16/2025
2865,54241,AMERICAN WHITE,FLYGIRL WINE DAISY - 750ML,750ML,0,36.99,,,12/16/2025
2866,82478,AMERICAN WHITE,BERINGER  MOSCATO - 750ML,750ML,0,10.99,,,12/16/2025
2867,81756,AMERICAN RED,BAREFOOT CEL MERLOT - 187ML,187ML,1272,1.99,,,12/16/2025
2868,238566,IMPORTED SCOTCH,DEWAR'S 8YR CARIBBEAN SMOOTH RUM CASK FINISH SCOTCH - 750ML,750ML,0,26.99,,,12/16/2025
2869,249246,IMPORTED RUM FLAVORS,PARROT BAY COCONUT 90PF - 750ML,750ML,0,11.99,,,12/16/2025
2870,27154,COGNAC,REMY MARTIN VSOP - 50ML,50ML,0,7.49,,,12/16/2025
2871,357506,DOMESTIC CORDIALS,APPALACHIAN BANANA PUDDING SIPPIN CREAM - 750ML,750ML,0,19.99,,,12/16/2025
2872,84697,AMERICAN WHITE,HESS MONTEREY CHARD - 750ML,750ML,492,13.99,,,12/16/2025
2873,353840,AMERICAN RED,MICHAEL DAVID FREAKSHOW ZIN - 750ML,750ML,0,19.99,,,12/16/2025
2874,323983,ITALIAN WHITE WINE,VOGA PROSECCO BRUT - 750ML,750ML,0,17.99,,,12/16/2025
2875,71588,TEQUILA,DON JULIO TEQUILA - REPOSADO - 1.75L,1.75L,63,103.99,,,12/16/2025
2876,10375,IMPORTED CORDIALS,PALLINI LIMONCELLO 6/CS 750ML,750ML,222,25.99,,,12/16/2025
2877,84895,ARGENTINA,BAREFOOT CEL MALBEC - 1.5L (1 Bottle),1.5L,30,14.99,12.99,12/31/2025 0:00,12/16/2025
2878,247516,AMERICAN RED,REALM CELLARS THE BARD RED BLEND N/V - 750ML,750ML,0,210.99,,,12/16/2025
2879,45926,STRAIGHT BOURBON WHISKEY,OLD FORESTER BOURBON 100P - 750ML,750ML,0,32.99,,,12/16/2025
2880,56561,AMERICAN RED,EDNA VALLEY CAB - 750ML,750ML,132,16.99,,,12/16/2025
2881,243068,STRAIGHT BOURBON WHISKEY,LOST WHISKEY CLUB STRAIGHT BOURB WHISKEY (GOLD) - 375ML,375ML,0,32.99,,,12/16/2025
2882,88436,SPARKLING,BAREFOOT BUBBLY SWEET  ROSE - 750ML,750ML,0,12.99,,,12/16/2025
2883,42915,NEW ZEALAND,TE HENGA SAUV/BLC - 750ML,750ML,0,15.99,,,12/16/2025
2884,89261,LIQ BASED RTD,YUZY CLASSIC LIME MARGARITA - 375ML,375ML,0,14.99,,,12/16/2025
2885,89898,TEQUILA,CLASE AZUL SAN LUIS POTOSI JOVEN MEZCAL - 750ML,750ML,0,399.99,,,12/16/2025
2886,42518,STRAIGHT BOURBON WHISKEY,WILD TURKEY 101 - 50ML,50ML,0,3.49,,,12/16/2025
2887,89123,DOMESTIC LIQUOR SPECIALTY,FIREBALL BLAZIN APPLE WHISKY - 100ML,100ML,0,1.99,,,12/16/2025
2888,171114,STRAIGHT BOURBON WHISKEY,COOPER & CASK SMALL BATCH BOURBON #07 750ML,750ML,0,54.99,,,12/16/2025
2889,243108,ITALIAN ROSE WINE,ZACCAGNINI DRY ROSE - 750ML,750ML,0,22.99,,,12/16/2025
2890,85516,ARGENTINA,HESS SEL MALBEC - 750ML,750ML,0,17.99,,,12/16/2025
2891,49247,TEQUILA,DON JULIO TEQUILA - REPOSADO - 750ML,750ML,5238,55.99,,,12/16/2025
2892,12193,DOMESTIC BOTTLE BEER,VICTORY SOUR MONKEY 4/6 NR - 12.0Z (6-Pack),6pk,2232,13.99,,,12/16/2025
2893,247432,STRAIGHT RYE WHISKEY,HEMINGWAY SIGNATURE ED RYE WHISKEY - 750ML,750ML,0,98.99,,,12/16/2025
2894,71882,IMPORTED CORDIALS,AMARO MONTENERGO - 750ML,750ML,126,39.99,,,12/16/2025
2895,21164,AMERICAN RED,BOGLE CAB - 750ML,750ML,3276,11.99,,,12/16/2025
2896,88589,AMERICAN RED,LA CREMA MONTEREY P/NOIR - 750ML,750ML,816,22.99,,,12/16/2025
2897,83957,AMERICAN RED,BAREFOOT CEL P/NOIR - 187ML,187ML,552,1.99,,,12/16/2025
2898,20135,MEAD (WINE),CLEAR SKIES ADAM'S FALL 6/4 12OZ CANS - 12.0Z (4-Pack),4pk,0,28.99,,,12/16/2025
2899,326848,AMERICAN RED,UNDERWOOD CELLARS P/NOIR - 750ML,750ML,168,16.99,,,12/16/2025
2900,14737,AMERICAN RED,CLINE LODI O/V ZINF - 750ML,750ML,552,13.99,,,12/16/2025
2901,167829,DOMESTIC VODKA,PLUSH PLUM VODKA 50ML,50ML,0,3.29,,,12/16/2025
2902,378751,NON-ALCOHOLIC MIXERS,FILTHY PIMENTO PEPPER STUFFED OLIVES - 8OZ - 8.0Z,8.0Z,0,9.99,,,12/16/2025
2903,36250,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - CITRON - 1.75L,1.75L,156,44.99,,,12/16/2025
2904,247453,AMERICAN RED,ADOBE ROAD CAB SAUV BECKSTOFFER GEORGES III - 750ML,750ML,0,269.99,,,12/16/2025
2905,27146,SINGLE MALT SCOTCH,GLENMORANGIE 10YR - 750ML,750ML,0,44.99,,,12/16/2025
2906,17868,AMERICAN TABLE WINE,LINGANORE WH RAVEN - 750ML,750ML,0,14.99,,,12/16/2025
2907,54450,STRAIGHT BOURBON WHISKEY,PENELOPE WHEATED BOURBON - 750ML,750ML,0,38.99,,,12/16/2025
2908,80146,AMERICAN RED,BOGLE PHANTOM - 750ML,750ML,876,17.99,,,12/16/2025
2909,437620,VERMOUTH,DOLIN DRY VERMOUTH - 750ML,750ML,264,21.99,,,12/16/2025
2910,51322,AMERICAN RED,LA CREMA R/R P/NOIR - 750ML,750ML,174,38.99,,,12/16/2025
2911,70182,IMPORTED VODKA FLAVORS,PINNACLE VODKA - WHIPPED - 750ML,750ML,360,10.99,,,12/16/2025
2912,43940,AMERICAN RED,ST FRANCIS SONOMA MERLOT - 750ML,750ML,336,22.99,,,12/16/2025
2913,76792,SESSION RTD,CROWN ROYAL LEMONADE VARIETY - 8PK  RTD - 355ML (8-Pack),8pk,24,19.99,,,12/16/2025
2914,20101,DOMESTIC CAN BEER,LONE OAK PERPETUAL PARADISE AMERCAN WHEAT ALE  6/4 16OZ CANS - 16.0Z (4-Pack),4pk,0,17.99,,,12/16/2025
2915,54471,STRAIGHT BOURBON WHISKEY,PENELOPE BOURBON TOASTED PRIVATE BARREL -5D - 750ML,750ML,0,63.99,,,12/16/2025
2916,311544,NON-ALCOHOLIC WINE,ARIEL CAB NA - 750ML,750ML,348,11.99,,,12/16/2025
2917,422304,NEW ZEALAND,KIM CRAWFORD S/BLC - 375ML,375ML,312,12.99,,,12/16/2025
2918,17698,AMERICAN WHITE,VINT CALIFORNIA CHARDONNAY BY R MONDAVI 1.5L,1.5L,0,21.99,,,12/16/2025
2919,83337,AMERICAN RED,BOTA BOX-MER(3/CS) - 3L,3L,315,21.99,,,12/16/2025
2920,89209,TEQUILA,CLASE AZUL REPOSADO TEQ - 375ML,375ML,0,176.99,,,12/16/2025
2921,242154,TEQUILA,ESPOLON BLANCO TEQUILA - 750ML,750ML,2388,29.99,,,12/16/2025
2922,87319,AMERICAN WHITE,R MONDAVI PR SEL SAUVIGNON BLANC 750ML,750ML,336,14.99,,,12/16/2025
2923,89829,TEQUILA,CURAMIA BLANCO TEQ - 750ML,750ML,0,36.99,,,12/16/2025
2924,233896,IMPORTED CORDIALS,CAFFO ANISETTE DI CALABRIA - 750ML,750ML,0,27.99,,,12/16/2025
2925,25046,IMPORTED RUM,MALIBU RUM - 50ML,50ML,0,2.19,,,12/16/2025
2926,171719,IMPORTED VODKA,HELIX 7 VODKA 750ML,750ML,0,16.99,,,12/16/2025
2927,349238,IRISH WHISKEY,MIDLETON VERY RARE IRISH WHISKEY - 750ML,750ML,0,308.99,,,12/16/2025
2928,93904,DOMESTIC BOTTLE BEER,ROLLING ROCK 4/6 LN - 12.0Z,12.0Z,58,33.73,,,12/16/2025
2929,427228,NEW ZEALAND,FRENZY S/BLC 750ML,750ML,600,21.99,,,12/16/2025
2930,40223,DOMESTIC BRANDY,CHRISTIAN BROTHERS BRANDY - 750ML,750ML,768,9.99,,,12/16/2025
2931,54254,AMERICAN RED,WINDRIDGE VINEYARDS CHAMBOURCIN - 750ML,750ML,0,37.99,,,12/16/2025
2932,86000,ITALIAN RED WINE,CORTE GIARA VALPOLICELLA - 750ML,750ML,0,13.99,,,12/16/2025
2933,333213,STRAIGHT BOURBON WHISKEY,EVAN WILLIAMS 100 PROOF - 1L,1L,0,23.99,,,12/16/2025
2934,22310,IMPORTED BOTTLE BEER,OLD SPECKLED HEN 4/6PK 12OZ BOTTLES - 12.0Z (6-Pack),6pk,0,19.1,,,12/16/2025
2935,74080,ARGENTINA,TERRAZAS ALTO MALBEC - 750ML,750ML,576,11.99,,,12/16/2025
2936,83879,AMERICAN WHITE,WENTE VYDS MORNING FOG CHARD 750ML,750ML,720,17.99,,,12/16/2025
2937,248226,ITALIAN WHITE WINE,LA VELA ZIBIBBO RANDA 750ML,750ML,0,32.99,,,12/16/2025
2938,112,RETAIL ACCESSORIES,CORKSCREW - UNIT,UNIT,168,2.99,,,12/16/2025
2939,243916,FRENCH BLUSH,L'ESCARELLE RUMEURS ROSE - 750ML,750ML,228,20.99,,,12/16/2025
2940,92158,LIQ BASED RTD,BLIND TIGER BEE'S KNEES N.A. 6/4 8.4OZ CANS - 8.4Z (4-Pack),4pk,0,13.16,,,12/16/2025
2941,12740,IMPORTED VODKA FLAVORS,SVEDKA BLUE RASPBERRY VODKA - 1.75L,1.75L,108,20.99,,,12/16/2025
2942,88876,IMPORTED RUM FLAVORS,BACARDI PINEAPPLE RUM - 750ML,750ML,360,13.99,,,12/16/2025
2943,403687,AMERICAN WHITE,MERRY EDWARDS S/BLC 750ML,750ML,0,59.99,,,12/16/2025
2944,71233,IRISH WHISKEY,TULLAMORE DEW IRISH WHISKEY - 1.75L,1.75L,186,52.99,,,12/16/2025
2945,72050,DOMESTIC VODKA FLAVORS,NEW AMSTERDAM VODKA - WATERMELON - 750ML,750ML,12,11.99,,,12/16/2025
2946,89310,STRAIGHT BOURBON WHISKEY,MILAM AND GREENE SINGLE BARREL STRIAGHT BOURB WHISKEY - 750ML,750ML,0,71.99,,,12/16/2025
2947,71814,DOMESTIC VODKA,TITO'S HANDMADE VODKA - 50ML 4/PK (4-Pack),4pk,4980,9.99,,,12/16/2025
2948,170485,CHAMPAGNE,JM GOBILLARD BRUT TRADITION 750ML,750ML,0,47.99,,,12/16/2025
2949,37116,MALT BASED SELTZER,VIZZY #2 REFRESHINGLY BERRY VP 2/12 CN - 12.0Z (12-Pack),12pk,1368,19.99,,,12/16/2025
2950,166865,STRAIGHT RYE WHISKEY,HEAVENS DOOR REFUGE RYE SHERRY CASK - 750ML,750ML,0,69.99,,,12/16/2025
2951,54107,COGNAC,HENNESSY COGNAC VS  - LEBRON JAMES EDITION 750ML,750ML,0,41.99,,,12/16/2025
2952,43732,STRAIGHT BOURBON WHISKEY,EVAN WILLIAMS 100 PROOF - 750ML,750ML,0,18.99,,,12/16/2025
2953,81214,AMERICAN WHITE,BAREFOOT ON THE GO CHARD - 500ML,500ML,144,4.99,,,12/16/2025
2954,249014,AMERICAN TABLE WINE,19 CRIMES CALI ROSE - 750ML,750ML,228,14.99,,,12/16/2025
2955,40344,AMERICAN RED,14 HANDS MER - 750ML,750ML,204,15.99,,,12/16/2025
2956,42099,NON-ALCOHOLIC MIXERS,FEVER TREE ELDERFLOWER TONIC WATER 6/4PK - 200ML (4-Pack),4pk,4632,7.99,,,12/16/2025
2957,11266,DOMESTIC RUM,MALIBU RUM - 1L,1L,336,27.99,,,12/16/2025
2958,89309,TEQUILA,CABALLITO CERRERO AZUL BLANCO TEQUILA - 750ML,750ML,0,87.99,,,12/16/2025
2959,73922,IMPORTED RUM,DIPLOMATICO RUM - MANTUANO - 750ML,750ML,198,28.99,,,12/16/2025
2960,76769,TEQUILA,DON JULIO ALMA MIEL - 750ML,750ML,0,95.99,,,12/16/2025
2961,237591,IRISH WHISKEY,PROPER NO.TWELVE 750ML,750ML,108,23.99,,,12/16/2025
2962,46652,AMERICAN WHITE,FERRARI CARANO SONOMA CHARD - 750ML,750ML,324,24.99,,,12/16/2025
2963,29488,CIDERS,BOLD ROCK APPLE 4/6 NR - 12.0Z (6-Pack),6pk,2232,9.99,,,12/16/2025
2964,62740,IRISH WHISKEY,JAMESON IRISH WHISKEY - 50ML,50ML,3720,3.39,,,12/16/2025
2965,246446,SESSION RTD,SURFSIDE ICED TEA & VODKA 12/19.2OZ CAN - 19.2Z (12-Pack),12pk,4536,47.88,,,12/16/2025
2966,238616,ARGENTINA,ANDELUNA RAICES MALBEC - 750ML,750ML,324,14.99,,,12/16/2025
2967,70517,DOMESTIC VODKA FLAVORS,BURNETTS VODKA - PEACH - 1.75L,1.75L,156,14.99,,,12/16/2025
2968,324713,DOMESTIC GIN,BARR HILL GIN - 750ML,750ML,6,33.99,,,12/16/2025
2969,63223,RED BORDEAUX WINE,CH HAUTE SERRE CAHORS - 750ML,750ML,0,32.99,,,12/16/2025
2970,42838,IMPORTED CORDIALS,DISARONNO AMARETTO 750ML,750ML,1284,32.99,,,12/16/2025
2971,74810,AMERICAN WHITE,CAMBRIA KATHERINE'S VYD CHARD - 750ML,750ML,96,22.99,,,12/16/2025
2972,240976,AMERICAN WHITE,LA CREMA SONOMA SAUV BLANC - 750ML (1 Bottle),750ML,276,18.99,16.99,12/31/2025 0:00,12/16/2025
2973,89518,SESSION RTD,HIGH NOON SUN SIPS TEQUILA FIESTA -355ML- RTD (8-Pack),8pk,3528,21.99,,,12/16/2025
2974,162671,AMERICAN RED,JOEL GOTT CAB #815 - 750ML,750ML,0,19.99,,,12/16/2025
2975,22144,TEQUILA,DON JULIO TEQUILA - ANEJO - 750ML,750ML,570,65.99,,,12/16/2025
2976,68332,AMERICAN RED,J LOHR PURE PASO RED BLEND 750ML (1 Bottle),750ML,120,24.99,19.99,12/31/2025 0:00,12/16/2025
2977,141143,NEW ZEALAND,WAIRAU RIVER MARL S/BL - 750ML,750ML,156,17.99,,,12/16/2025
2978,355198,AMERICAN RED,INSCRIPTION WILLIAMETTE VALLEY PINOT NOIR 750ML,750ML,1488,19.99,,,12/16/2025
2979,14223,DOMESTIC CAN BEER,7 LOCKS HERMAN RABBITT NEIPA 4/6 CANS - 12.0Z (6-Pack),6pk,0,18.99,,,12/16/2025
2980,70722,IMPORTED VODKA FLAVORS,PINNACLE VODKA - WHIPPED - 1.75L,1.75L,270,17.99,,,12/16/2025
2981,317478,ARGENTINA,CHAKANA EST MAL - 750ML,750ML,78,19.99,,,12/16/2025
2982,89304,NON-ALCOHOLIC MIXERS,FILTHY DUTCH SILVER SKINNED PEARL ONIONS - 8OZ - 8.0Z,8.0Z,0,9.99,,,12/16/2025
2983,297313,MISCELLANEOUS IMPORTED SPIRITS,GIN LANE 1751 VICTORIA PINK GIN - 750ML,750ML,0,45.99,,,12/16/2025
2984,240639,STRAIGHT BOURBON WHISKEY,PENELOPE BOURBON BARREL STRENGTH - 750ML (1 Bottle),750ML,90,54.99,44.99,12/31/2025 0:00,12/16/2025
2985,166835,AMERICAN TABLE WINE,SWEETLAND CELLARS VIVA WHITE SANGRIA 1.5L,1.5L,0,18.99,,,12/16/2025
2986,247465,NON-ALCOHOLIC WINE,TOST SPARK ROSE NA - 750ML,750ML,0,9.99,,,12/16/2025
2987,379040,SESSION RTD,STATESIDE VODKA SODA GREATEST HITS PACK 3/8PK 12OZ CAN - 12.0Z (8-Pack),8pk,6144,17.99,,,12/16/2025
2988,89064,DOMESTIC VODKA,ARTHUR WHEELER SPIRITS CO SIGNATURE VODKA - 750ML,750ML,0,38.99,,,12/16/2025
2989,371600,WINE BASED RTD,RANCHO LA GLORIA LIME MARGARITA - 1.5L,1.5L,102,19.99,,,12/16/2025
2990,244162,NON-ALCOHOLIC MIXERS,SEEDLIP SPICE 94 AROMATIC -NA - 700ML,700ML,0,31.99,,,12/16/2025
2991,73529,IMPORTED RUM,GOSLINGS BLACK SEAL RUM - 750ML,750ML,96,21.99,,,12/16/2025
2992,359416,AMERICAN RED,EQUOIA PINOT NOIR - 750ML,750ML,444,15.99,,,12/16/2025
2993,19125,DOMESTIC CAN BEER,LONE OAK 24 SESSION 6/4 16OZ CANS - 16.0Z (4-Pack),4pk,0,17.99,,,12/16/2025
2994,11886,STRAIGHT BOURBON WHISKEY,JIM BEAM WHITE - 375ML,375ML,1200,10.99,,,12/16/2025
2995,357664,DOMESTIC LIQUOR SPECIALTY,MARK ROGERS AMERICAN PEACH MOONSHINE - 50ML,50ML,0,2.79,,,12/16/2025
2996,72735,TEQUILA,PATRON TEQUILA - SILVER - 1.75L (1 Bottle),1.75L,1065,97.99,75.99,12/31/2025 0:00,12/16/2025
2997,127388,MISCELLANEOUS IMPORTED WINE,JACKSON TRIGGS VIDAL ICE 187ML,187ML,0,39.99,,,12/16/2025
2998,42026,AMERICAN RED,JORDAN ALEX VLY CAB - 750ML,750ML,84,59.99,,,12/16/2025
2999,89381,LIQ BASED RTD,BARKER COMPANY ESPRESSO MARTINI RTD - 1.75L,1.75L,0,61.99,,,12/16/2025
3000,34681,IMPORTED RUM,EL DORADO 15YR SPEC RES RUM - 750ML,750ML,30,76.99,,,12/16/2025
3001,44929,AMERICAN RED,SILVER PALM CAB - 750ML (1 Bottle),750ML,672,18.99,16.99,12/31/2025 0:00,12/16/2025
3002,91538,LIQ BASED RTD,ON THE ROCKS LEMON DROP MARTINI RTD 375ML,375ML,0,13.99,,,12/16/2025
3003,89610,TEQUILA,CODIGO 1530 ANEJO TEQUILA - 750ML,750ML,0,145.99,,,12/16/2025
3004,54469,STRAIGHT BOURBON WHISKEY,PENELOPE BOURBON TOASTED PRIVATE BARREL - 35B- - 750ML,750ML,0,63.99,,,12/16/2025
3005,83054,AMERICAN TABLE WINE,RICHARDS WILD IRISH ROSE - 750ML,750ML,396,5.99,,,12/16/2025
3006,38806,IMPORTED RUM,CASTILLO RUM - WHITE - 1L,1L,900,8.99,,,12/16/2025
3007,85560,AUSTRALIAN,PENFOLDS MAXS SHZ/CAB  - 750ML,750ML,0,22.99,,,12/16/2025
3008,47852,STRAIGHT RYE WHISKEY,HIGH WEST DOUBLE RYE - 750ML (1 Bottle),750ML,66,34.99,28.99,12/31/2025 0:00,12/16/2025
3009,35564,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - ORANGE TW - 750ML,750ML,432,13.99,,,12/16/2025
3010,341833,AMERICAN WHITE,JAM CELLARS BUTTER CHARD - 750ML,750ML,312,22.99,,,12/16/2025
3011,168101,STRAIGHT BOURBON WHISKEY,FIELD & SOUND STRAIGHT BOURBON BIB 750ML,750ML,0,58.99,,,12/16/2025
3012,365730,DOMESTIC GIN,BRECKENRIDGE GIN - 750ML,750ML,0,19.99,,,12/16/2025
3013,68535,ASIAN,GEKKEIKAN SAKE - 750ML,750ML,2712,9.99,,,12/16/2025
3014,14546,DOMESTIC NON ALCOHOLIC BEER,ATHLETIC FREE WAVE NA 4/6 CANS - 12.0Z (6-Pack),6pk,3312,11.99,,,12/16/2025
3015,79650,VERMOUTH,MARTINI & ROSSI DRY VERMOUTH - 750ML,750ML,180,17.99,,,12/16/2025
3016,82507,AMERICAN WHITE,BAREFOOT CEL RIESLING - 187ML,187ML,408,1.99,,,12/16/2025
3017,71090,STRAIGHT BOURBON WHISKEY,OLD FORESTER 1897 CRAFT BOURBON -20372-750ML (1 Bottle),750ML,54,49.99,43.99,12/31/2025 0:00,12/16/2025
3018,80331,AMERICAN TABLE WINE,OLNEY WINERY BLACKBERRY RED - 750ML,750ML,0,15.99,,,12/16/2025
3019,17161,SESSION RTD,NUTRL BLACK CHERRY RTD 6/4 CAN - 12.0Z (4-Pack),4pk,6504,9.99,,,12/16/2025
3020,246077,IMPORTED CORDIALS,CARAVEDO ACHOLADO PISCO 12/750ML,750ML,0,29.99,,,12/16/2025
3021,79731,VERMOUTH,CINZANO DRY VERMOUTH - 750ML,750ML,0,11.99,,,12/16/2025
3022,346339,IMPORTED RUM,PLANTERAY PINEAPPLE RUM 750ML,750ML,0,41.99,,,12/16/2025
3023,171850,TEQUILA,CORREALEJO EXTRA ANEJO TEQUILA 6/CS - 750ML,750ML,0,67.99,,,12/16/2025
3024,18821,SINGLE MALT SCOTCH,BUCHANAN DELUXE - 750ML,750ML,0,38.99,,,12/16/2025
3025,52154,LIQ BASED RTD,KETEL ONE COSMO COCKTAIL -  RTD - 375ML,375ML,0,11.99,,,12/16/2025
3026,80083,AMERICAN WHITE,NOBLE VINES 446 CHARD - 750ML,750ML,348,12.99,,,12/16/2025
3027,19126,DOMESTIC CAN BEER,LONE OAK HOMETOWN CREW 6/4 16OZ CANS - 16.0Z (4-Pack),4pk,0,17.99,,,12/16/2025
3028,80993,PORT,TAYLOR TAWNY PORT - 750ML,750ML,96,9.99,,,12/16/2025
3029,89902,TEQUILA,CLASE AZUL DURANGO JOVEN MEZCAL - 750ML,750ML,0,399.99,,,12/16/2025
3030,71759,LIQ BASED SELTZER,HIGH NOON SUN SIPS EL PRES PACK - RTD 2/12PK - 355ML (12-Pack),12pk,0,31.99,,,12/16/2025
3031,353806,ARGENTINA,CHENTO MALBEC - 750ML,750ML,0,23.99,,,12/16/2025
3032,72907,NEW ZEALAND,NOBILO MARLBOROUGH S/BLC - 750ML,750ML,2124,13.99,,,12/16/2025
3033,107557,PORT,FONSECA 10YR OLD TAWNY PORT - 750ML,750ML,0,37.99,,,12/16/2025
3034,80111,CHAMPAGNE,MOET & CHANDON  ICE IMPERIAL - GB - 750ML,750ML,318,75.99,,,12/16/2025
3035,166838,AMERICAN WHITE,K JACKSON LOW CAL CHARDONNAY 750ML (1 Bottle),750ML,384,16.99,14.99,12/31/2025 0:00,12/16/2025
3036,72173,DOMESTIC VODKA FLAVORS,DEEP EDDY VODKA - LIME - 750ML,750ML,264,15.99,,,12/16/2025
3037,27642,IMPORTED SCOTCH,DEWAR'S SPECAIL RESRVE 12YR - 750ML,750ML,384,35.99,,,12/16/2025
3038,89305,AMERICAN RED,SERIAL RED BLEND XXVI PASO ROBLES - 750ML,750ML,0,28.99,,,12/16/2025
3039,166610,AMERICAN WHITE,CAPRICCIO WHITE SANGRIA - 750ML,750ML,0,10.99,,,12/16/2025
3040,54117,SOUR MASH WHISKEY,JACK DANIELS SINGLE  BAREL - CAPITALS SE-JD211347- 750ml,750ML,0,45.99,,,12/16/2025
3041,171940,TEQUILA,GRANDE GUAPO HANDCRAFTED BLANCO TEQUILA 750ML,750ML,0,54.99,,,12/16/2025
3042,60266,DOMESTIC CAN BEER,7 LOCKS DEVILS ALLEY IPA 4/6 CANS - 12.0Z (6-Pack),6pk,0,15.99,,,12/16/2025
3043,56880,DOMESTIC BRANDY,E&J BRANDY VSOP - 50ML,50ML,0,1.09,,,12/16/2025
3044,89784,SESSION RTD,THE FINNISH LONG DRINK PEACH 4/6PK - 12OZ CAN - 12.0Z (6-Pack),6pk,192,16.99,,,12/16/2025
3045,32047,BLENDED WHISKEY,WILD TURKEY RARE BREED RYE - 750ML,750ML,0,60.99,,,12/16/2025
3046,46687,AMERICAN RED,KALI HART TALBOTT P/NOIR - 750ML,750ML,0,22.99,,,12/16/2025
3047,18802,SESSION RTD,TRULY VODKA SELTZER BLACKBERRY LEMON 6/4 CANS - 12.0Z (4-Pack),4pk,0,9.99,,,12/16/2025
3048,341678,AMERICAN RED,LINGANORE RETRIEVER RED - 750ML,750ML,0,14.99,,,12/16/2025
3049,89720,AMERICAN WHITE,CLOS DU BOIS P/GRIG - 750ML,750ML,900,11.99,,,12/16/2025
3050,119,STORE SUPPLIES,BRUMATE WINE TUMBLER - BAG,BAG,67,17.99,,,12/16/2025
3051,251516,SESSION RTD,MALIBU PINA COLADA RTD - 355ML (4-Pack),4pk,0,15.99,,,12/16/2025
3052,72435,AUSTRALIAN,JACOBS CREEK SHZ - 750ML,750ML,0,9.99,,,12/16/2025
3053,18814,AMERICAN WHITE,SIMI BRIGHTFUL CHARDONNAY 750ML,750ML,84,18.99,,,12/16/2025
3054,297303,MISCELLANEOUS IMPORTED SPIRITS,GIN LANE 1751 CUCUMBER WATERMELON GIN - 750ML,750ML,0,45.99,,,12/16/2025
3055,30600,IMPORTED VODKA,CIROC LUXURY VODKA - 750ML,750ML,240,29.99,,,12/16/2025
3056,19018,LIQ BASED RTD,ON THE ROCKS BASIL HAYDEN MANHATTAN RTD 375ML (1 Bottle),375ML,336,12.99,9.99,12/31/2025 0:00,12/16/2025
3057,73513,DOMESTIC VODKA,NEW AMSTERDAM VODKA - 750ML,750ML,300,11.99,,,12/16/2025
3058,84924,AMERICAN RED,APOTHIC  CALIFORNIA CRUSH RED BL - 750ML,750ML,1104,12.99,,,12/16/2025
