RecordID,Code,Category,Description,Size,Total Inventory,Price,Sale Price,Sale End Date,SnapshotDate
3415,88849,BLENDED WHISKEY,BARDSTOWN BOURB CO FERRAND COLLABORATION SERIES WHISKEY - 750ML,750ML,0,181.99,,,46008
3416,234102,AMERICAN WHITE,BOGLE VYDS PHANTOM CHARD - 750ML,750ML,0,15.99,,,46008
3417,304922,COGNAC,MARTELL VS SINGLE DISTILLERY 750ML,750ML,132,35.99,,,46008
3418,371836,MISCELLANEOUS IMPORTED WINE,RIUNITE FRUIT FRESHERS PEACH ROSEHIP - 750ML,750ML,0,9.99,,,46008
3419,40417,ITALIAN RED WINE,GAJA BARBARESCO 6/CS - 750ML,750ML,0,369.99,,,46008
3420,247445,RED BORDEAUX WINE,CH LA POINTE 19 POMEROL ROUGE - 750ML,750ML,0,82.99,,,46008
3421,82003,AMERICAN WHITE,CK MONDAVI P/GRIG - 750ML,750ML,0,8.99,,,46008
3422,428096,AMERICAN BLUSH,BARNARD GRIFFIN SANG RSE - 750ML,750ML,0,18.99,,,46008
3423,37885,AMERICAN WHITE,J LOHR ARROYO CHARD - 750ML,750ML,0,21.99,,,46008
3424,170801,LIQ BASED RTD,COPPA COCKTAILS PINA COLADA 750ML,750ML,0,17.99,,,46008
3425,406040,CHILE,CARTA VIEJA S/BLC - 1.5L,1.5L,0,14.99,,,46008
3426,247162,RED BORDEAUX WINE,CH PERRUCHON LUSSAC-ST EMILION - 750ML,750ML,0,15.99,,,46008
3427,89106,BLENDED WHISKEY,TRAVERSE CITY WHISKEY BARREL PROOF COMMEMORATIVE WOOD BOX 4PK - 200ML (4-Pack),4pk,0,143.99,,,46008
3428,238335,STRAIGHT RYE WHISKEY,CATOCTIN CREEK RAGNAROK RYE WHISKY - 750ML,750ML,0,104.99,,,46008
3429,79739,IMPORTED CORDIALS,YUKON JACK LIQUEUR - 1.75L,1.75L,0,26.99,,,46008
3430,89433,SINGLE MALT SCOTCH,BALLECHIN HIGHLAND S/M SCOTCH WHISKY 12YR OLOROSO CASK - 700ML,700ML,0,239.99,,,46008
3431,157,STORE SUPPLIES,ROSSINI DECANTER & GLASS SET - BAG,BAG,0,99.99,,,46008
3432,240589,STRAIGHT RYE WHISKEY,ROSSVILLE UNION MASTER CRAFTED STRAIGHT RYE WHISKEY - 750ML,750ML,0,34.99,,,46008
3433,331171,AUSTRALIAN,PARINGA SHZ - 750ML,750ML,0,14.99,,,46008
3434,90602,TEQUILA,JOSE CUERVO RSV DE LA FAM REPO TEQUILA 750ML,750ML,0,80.99,,,46008
3435,42317,TEQUILA,CANTERA NEGRA SILVER TEQUILA - 750ML,750ML,0,38.99,,,46008
3436,58009,SINGLE MALT SCOTCH,LAPHROAIG 10YR - CASK STRENGTH - 750ML,750ML,0,94.99,,,46008
3437,84484,AMERICAN WHITE,GLEN ELLEN RES CHARD - 750ML,750ML,0,9.99,,,46008
3438,173282,AMERICAN WHITE,BARNARD GRIFFIN CHARD - 750ML,750ML,0,17.99,,,46008
3439,89177,BLENDED WHISKEY,OLE SMOKY TENN SALTY CARAMEL WHISKEY - 375ML,375ML,0,17.99,,,46008
3440,298600,CHAMPAGNE,BEAU  JOIE NATURE 750ML,750ML,0,94.99,,,46008
3441,12528,DOMESTIC BRANDY,CHRISTIAN BROTHERS BRANDY - HONEY - 750ML,750ML,0,9.99,,,46008
3442,238313,ARGENTINA,LAMADRID SINGLE VYD CAB - 750ML,750ML,0,17.99,,,46008
3443,168271,IMPORTED BRANDY,MAGIC TREE ARMENIAN APRICOT BRANDY 750ML,750ML,0,25.99,,,46008
3444,168107,IMPORTED RUM,TEN TO ONE RUM BLACK HISTORY MONTH ARTIST EDITION 750ML,750ML,0,74.99,,,46008
3445,358236,DOMESTIC LIQUOR SPECIALTY,CHACHO BARREL FINISH JALAPENO AGUARDIENTE - 750ML,750ML,0,41.99,,,46008
3446,75970,IMPORTED VODKA FLAVORS,CIROC VODKA - PINEAPPLE - 1.75L,1.75L,0,56.99,,,46008
3447,240507,FLAVORED BRANDY,LAIRD'S APPLE BRANDY 100 PF BOTTLED IN BOND - 750ML,750ML,0,27.99,,,46008
3448,42443,MISCELLANEOUS IMPORTED SPIRITS,TEMPUS FUGIT DUPLAIS SWISS ABSINTHE VERTE - 750ML,750ML,0,104.99,,,46008
3449,356316,AMERICAN RED,SUNNY WITH A CHANCE OF FLOWERS P/NOIR - 750ML,750ML,0,14.99,,,46008
3450,381041,MISCELLANEOUS IMPORTED SPIRITS,ELEMENT IRISH WHISKEY FUSION R/1.0 6/700ML,700ML,0,63.99,,,46008
3451,70120,TEQUILA,DON FULANO TEQUILA - ANEJO - 750ML,750ML,0,87.99,,,46008
3452,167781,DOMESTIC LIQUOR SPECIALTY,SKREWBALL PEANUT BUTTER WHISKEY 750ML,750ML,804,24.99,,,46008
3453,76760,STRAIGHT BOURBON WHISKEY,LARCENY BOURBON W/ICE MOLD & GLASS   - 750ML,750ML,0,26.99,,,46008
3454,244660,DOMESTIC CORDIALS,ARROW MELON LIQUEUR 1L,1L,0,7.29,,,46008
3455,114324,AMERICAN WHITE,CHALK HILL EB CHARD - 750ML,750ML,0,41.99,,,46008
3456,46555,CHILE,TERRA NOBLE GRAN RES CARM - 750ML,750ML,0,22.99,,,46008
3457,54219,DOMESTIC GIN,AVIATION GIN - DEAD POOL - 750ML,750ML,0,26.99,,,46008
3458,417076,ITALIAN WHITE WINE,VILLA JOLANDA MOSCATO - 750ML,750ML,0,18.99,,,46008
3459,242006,AMERICAN WHITE,DIATOM SANTA BARBARA CHARD - 750ML,750ML,552,22.99,,,46008
3460,50423,IMPORTED CORDIALS,PIRASSUNUNGA 51 CACHACA - 1L,1L,696,21.99,,,46008
3461,239462,STRAIGHT BOURBON WHISKEY,BARDSTOWN BOURB CO FUSION SERIES KY STRAIGHT BOURB WHISKEY - 750ML,750ML,0,74.99,,,46008
3462,169715,NON-ALCOHOLIC MIXERS,WHITE ROCK TONIC 1L,1L,0,2.49,,,46008
3463,243298,DOMESTIC VODKA,FRANKLY ORG POMEGRANATE VODKA - 750ML,750ML,0,24.99,,,46008
3464,15960,MISCELLANEOUS IMPORTED WINE,PHOENICIAN MALBEC 750ML (1-Pack),1pk,0,12.69,,,46008
3465,44123,STRAIGHT BOURBON WHISKEY,WILLETT FAMILY POT STILL RES 94 - 750ML (1 Bottle),750ML,240,57.99,43.99,46022,46008
3466,82251,NEW ZEALAND,CROSSING NEW ZELAND S/BLC - 750ML,750ML,564,16.99,,,46008
3467,362284,AMERICAN RED,TEXTBOOK CABERNET MISE EN PLACE - 750ML,750ML,0,93.99,,,46008
3468,393886,SPARKLING,MARQUIS DE LATOUR ROSE SPARK - 750ML,750ML,0,11.99,,,46008
3469,28602,DOMESTIC CAN BEER,DC BRAU PILS 4/6 CAN - 12.0Z (6-Pack),6pk,840,10.99,,,46008
3470,69108,IMPORTED CORDIALS,RICARD ANISE - 750ML,750ML,0,31.99,,,46008
3471,83382,AMERICAN RED,BOTA BOX-CAB(3/CS) - 3L,3L,465,21.99,,,46008
3472,15453,ITALIAN RED WINE,CASAL THAULERO SANGIOVESE 750ML,750ML,0,8.99,,,46008
3473,168098,SPARKLING,LONGEVITY BLANC DE NLANC 750ML,750ML,0,24.99,,,46008
3474,168074,AMERICAN RED,CHARLES & CHARLES BOLT CABERNET 750ML,750ML,0,12.99,,,46008
3475,52065,STRAIGHT BOURBON WHISKEY,JEFFERSON'S RESERVE 100P SBRL #756 - 750ML,750ML,0,65.99,,,46008
3476,43137,TEQUILA,GRAN CENTENARIO ANEJO - 750ML,750ML,0,42.99,,,46008
3477,83524,AMERICAN RED,BAREFOOT CEL SANGRIA - 1.5L (1 Bottle),1.5L,48,14.99,12.99,46022,46008
3478,70908,IRISH WHISKEY,WRITERS TEARS MARSALA CASK IRISH - 750ML,750ML,0,85.99,,,46008
3479,78609,IMPORTED SCOTCH,CHIVAS REGAL 25YR SCOTCH - 750ML,750ML,0,276.99,,,46008
3480,167685,DOMESTIC CORDIALS,MR BOSTON CREME DE MENTHE GREEN 1L - 1LTR,1LTR,0,6.99,,,46008
3481,42586,STRAIGHT BOURBON WHISKEY,DOC SWINSON'S ALTER EGO TRIPLE CASK STRAIGHT BOURB WHISKEY - 750ML,750ML,0,72.99,,,46008
3482,239084,CHILE,MIGUEL TORRES O/V VIGNO CORDILLERA CARIGNAN - 750ML,750ML,0,25.99,,,46008
3483,42584,STRAIGHT RYE WHISKEY,DOC SWINSON'S ALTER EGO SOLERA METHOD STRAIGHT RYE WHISKEY - 750ML,750ML,0,48.99,,,46008
3484,74236,STRAIGHT RYE WHISKEY,JACK DANIELS TENNESSEE RYE - 750ML,750ML,0,31.99,,,46008
3485,369470,GERMAN WINE,VILLA WOLF RIES - 750ML,750ML,0,16.99,,,46008
3486,43561,SINGLE MALT SCOTCH,ABERLOUR CASG ANNAMH BATCH 001 - 750ML,750ML,0,59.99,,,46008
3487,73308,STRAIGHT BOURBON WHISKEY,WIDOW JANE STRAIT BOURBON WHISKY - 750ML,750ML,0,81.99,,,46008
3488,169825,DOMESTIC LIQUOR SPECIALTY,BUBBAS BURNT SUGAR WHISKEY 750ML,750ML,0,23.99,,,46008
3489,169714,NON-ALCOHOLIC MIXERS,WHITE ROCK GINGER BEER 1L,1L,0,2.49,,,46008
3490,296969,AMERICAN RED,JAYSON NAPA CAB - 750ML,750ML,0,99.99,,,46008
3491,345470,DOMESTIC VODKA FLAVORS,DEEP EDDY LEMON VODKA - 50ML,50ML,0,0.99,,,46008
3492,32042,IMPORTED GIN,BOMBAY GIN - 750ML,750ML,744,22.99,,,46008
3493,42411,BLENDED WHISKEY,HERITAGE DIST BSB BROWN SUGAR BOURB - 750ML,750ML,0,27.99,,,46008
3494,170570,STRAIGHT BOURBON WHISKEY,COPPER AND CASK SMALL BATCH #4 WHISKEY 750ML,750ML,0,54.99,,,46008
3495,346940,DOMESTIC GIN,KOVAL DRY GIN - 750ML,750ML,0,41.99,,,46008
3496,100749,ITALIAN WHITE WINE,SANTA MARGHERITA P/GRIG ALTO 375ML,375ML,0,18.99,,,46008
3497,297511,SOUR MASH WHISKEY,JACK DANIELS TENNESSEE FIRE - 200ML,200ML,0,8.99,,,46008
3498,296880,AMERICAN RED,BOTA BOX NIGHTHAWK BLACK CABERNET SAUVIGNON - 3L,3L,345,21.99,,,46008
3499,346097,AMERICAN BLUSH,CHLOE ROSE - 750ML (1 Bottle),750ML,168,13.99,11.99,46022,46008
3500,74264,STRAIGHT RYE WHISKEY,MINOR CASE STRAIGHT RYE WHISKEY 750 - 750ML,750ML,0,44.99,,,46008
3501,30228,CHAMPAGNE,GH MUMM GRAND CORDON - 750ML (1 Bottle),750ML,72,62.99,44.99,46022,46008
3502,43214,DOMESTIC CORDIALS,DEKUYPER PUCKER WATERMELON - 1L,1L,0,11.99,,,46008
3503,97012,DOMESTIC BOTTLE BEER,DOGFISH HEAD 90 MIN IPA 6/4-NR - 12.0Z (4-Pack),4pk,0,9.99,,,46008
3504,373152,STRAIGHT RYE WHISKEY,WHEEL HORSE RYE - 750ML,750ML,0,27.99,,,46008
3505,164,STORE SUPPLIES,BOXED ON THE ROCKS GLASSES - BAG,BAG,0,19.99,,,46008
3506,89380,SINGLE MALT SCOTCH,SINGLE MALTS OF SCOTLAND LINKWOOD 14YR 117P SPEYSIDE - 750ML,750ML,0,78.99,,,46008
3507,80856,NON-ALCOHOLIC MIXERS,STIRRINGS DIRTY MARTINI MIX - 12.0Z,12.0Z,72,4.99,,,46008
3508,89676,COGNAC,BAARDSETH XO COGNAC SINGLE CRU - 750ML,750ML,0,93.99,,,46008
3509,65145,GERMAN WINE,SCHMITT SOHNE RIES QBA (BLUE) - 1.5L,1.5L,180,22.99,,,46008
3510,167674,DOMESTIC CORDIALS,MR BOSTON SLOE GIN 1L - 1LTR,1LTR,0,11.99,,,46008
3511,41340,AMERICAN RED,HARTFORD COURT LANDS EDGE P/NOIR - 750ML,750ML,0,58.99,,,46008
3512,297549,GERMAN WINE,ERBES URZIGER WURZGARTEN RIESLING QBA 750ML,750ML,0,14.99,,,46008
3513,371244,NEW ZEALAND,SATELLITE ESTATE SAUV IGNON BLANC - 750ML,750ML,144,18.99,,,46008
3514,47927,GERMAN WINE,HEINZ EIFEL RIES MOSEL AUS - 750ML,750ML,0,15.99,,,46008
3515,352858,AMERICAN WHITE,KOSTA BROWNE R/R CHARDONNAY ONE SIXTEEN - 750ML,750ML,0,90.99,,,46008
3516,27685,IMPORTED SCOTCH,BALLANTINE'S SCOTCH - 1.75L,1.75L,66,31.99,,,46008
3517,89620,STRAIGHT BOURBON WHISKEY,AMERICAN HIGHWAY RESERVE STRAIGHT BOURB WHISKEY - 750ML,750ML,0,66.99,,,46008
3518,85697,WINE CANS,DARK HORSE S/BLC - CAN - 375ML,375ML,468,4.99,,,46008
3519,44234,GERMAN WINE,GERSTACKER NURNBERGER GLUHWEIN - 1L,1L,912,9.99,,,46008
3520,308272,ITALIAN RED WINE,SAN GIORIO BRUN UGOLFORTE - 750ML,750ML,0,62.99,,,46008
3521,41002,AMERICAN RED,DUCKHORN NAPA MER - 750ML,750ML,240,52.99,,,46008
3522,41502,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA WATERMELON TWIST - 750ML,750ML,0,13.99,,,46008
3523,239002,IMPORTED CORDIALS,JINRO CHAMISUL ORIGINAL SOJU - 375ML,375ML,660,7.99,,,46008
3524,311341,SPANISH/PORTUGUESE,VINA EQUIA TEMPRANILLO - 750ML,750ML,0,14.99,,,46008
3525,242064,SPARKLING,J VINEYARDS CAL CUVEE - 750ML,750ML,0,23.99,,,46008
3526,30104,IMPORTED GIN,BOWMAN'S GIN - 1L,1L,264,7.99,,,46008
3527,70512,IMPORTED SCOTCH,THE GLENLIVET FOUNDERS RESERVE - 750ML (1 Bottle),750ML,492,47.99,43.99,46022,46008
3528,71748,RED BORDEAUX WINE,LE CLARENCE DE HAUT-BRION '20 - 750ML,750ML,0,217.99,,,46008
3529,68322,PORT,SANDEMAN FINE TAWNY PORT - 750ML,750ML,228,18.99,,,46008
3530,20092,DOMESTIC CAN BEER,SAM ADAMS WINTER CRAFT CAN VARIETY 12PK - 12.0Z (12-Pack),12pk,0,20.99,,,46008
3531,42136,SPANISH/PORTUGUESE,IZIDRO MADEIRA FINE RICH - 750ML,750ML,0,75.99,,,46008
3532,377932,IMPORTED GIN,SILKS IRISH DRY GIN - 750ML,750ML,0,32.99,,,46008
3533,170782,FRANCE-OTHER,FOREVER YOUNG CDP PROV ROSE 750ML,750ML,0,22.99,,,46008
3534,379657,FRENCH WHITE WINE,FRANCK PASCAL FLUENCE CHAMPAGNE - 750ML,750ML,0,68.99,,,46008
3535,72131,STRAIGHT BOURBON WHISKEY,EVAN WILLIAMS 1783 - 90P - 1.75L,1.75L,246,37.99,,,46008
3536,155,STORE SUPPLIES,VACU VIN COCKTAIL SHAKER SET - BAG,BAG,0,37.99,,,46008
3537,85692,WINE CANS,DARK HORSE CAL P/NOIR - CAN - 375ML,375ML,132,4.99,,,46008
3538,242019,STRAIGHT RYE WHISKEY,WIDOW JANE APPLEWOOD RYE - 750ML,750ML,0,44.99,,,46008
3539,167682,DOMESTIC CORDIALS,MR BOSTON BLACK RASPBERRY 1L - 1LTR,1LTR,0,6.99,,,46008
3540,42228,IMPORTED GIN,FORDS LONDON DRY GIN - 750ML,750ML,252,28.99,,,46008
3541,32241,ITALIAN WHITE WINE,TORMARESCA CALAFURIA ROSE - 750ML,750ML,0,23.99,,,46008
3542,45878,ITALIAN RED WINE,ALLEGRINI PALAZZO DEL TORRE - 750ML,750ML,0,21.99,,,46008
3543,307368,ITALIAN RED WINE,TIAMO PROSECCO ORGANIC - 750ML,750ML,84,18.99,,,46008
3544,84008,AUSTRALIAN,YELLOW TAIL P/NOIR - 750ML,750ML,372,6.99,,,46008
3545,435023,GERMAN WINE,HEINZ EIFEL RIES AUS - 750ML,750ML,0,20.99,,,46008
3546,316655,GERMAN WINE,VILLA WOLF DRY RIES - 750ML,750ML,0,16.99,,,46008
3547,319036,AMERICAN BLUSH,SUTTER HOME PINK MOSCATO - 1.5L,1.5L,1278,14.99,,,46008
3548,70037,DOMESTIC LIQUOR SPECIALTY,JACK DANIELS TENNESSEE  FIRE - 750ML,750ML,240,25.99,,,46008
3549,49341,CHAMPAGNE,BEAU JOIE BRUT - 750ML,750ML,0,92.99,,,46008
3550,76631,IMPORTED SCOTCH,JOHNNIE WALKER GOLD LABEL RESERVE - 750ML,750ML,780,65.99,,,46008
3551,352572,AMERICAN RED,PIKE ROAD PINOT NOIR - 750ML,750ML,156,22.99,,,46008
3552,54443,SESSION RTD,HIGH NOON SUN SIPS  ICED TEA - 6x4PK - 355ML (4-Pack),4pk,48,11.99,,,46008
3553,43230,AMERICAN WHITE,TREFETHEN NAPA DRY RIESLING - 750ML,750ML,0,27.99,,,46008
3554,71583,STRAIGHT RYE WHISKEY,WOODFORD RESERVE RYE - 750ML,750ML,204,38.99,,,46008
3555,171914,IMPORTED CORDIALS,KAHLUA DUNKIN CARAMEL SWIRL 750ML,750ML,0,29.99,,,46008
3556,66967,DOMESTIC NON ALCOHOLIC BEER,MICH ULTRA ZERO 4/6 NR - 12.0Z (6-Pack),6pk,576,9.99,,,46008
3557,329606,NON-ALCOHOLIC MIXERS,FINEST CALL BLOODY MARY HABANE - 1L,1L,0,4.99,,,46008
3558,86277,AUSTRALIAN,19 CRIMES SEA SHZ - 750ML,750ML,396,12.99,,,46008
3559,19488,STRAIGHT BOURBON WHISKEY,GEORGE DICKEL #12 - 1.75L,1.75L,0,49.99,,,46008
3560,170453,IRISH WHISKEY,WRITERS TEARS POT STILL IRISH WHISKEY 750ML,750ML,0,68.99,,,46008
3561,332511,AMERICAN WHITE,HANNA S/BLC - 750ML,750ML,0,22.99,,,46008
3562,42492,TEQUILA,LOTE MAESTRO EXTRA ANEJO TEQ - 750ML,750ML,0,124.99,,,46008
3563,89208,STRAIGHT BOURBON WHISKEY,OAK & EDEN BOURB/VINE CAB OAK BOURB - 750ML,750ML,0,42.99,,,46008
3564,81767,AUSTRALIAN,YELLOW TAIL S/BLC - 1.5L,1.5L,432,13.99,,,46008
3565,14737,AMERICAN RED,CLINE LODI O/V ZINF - 750ML,750ML,540,13.99,,,46008
3566,166742,DOMESTIC GIN,GRAY WHALE GIN - 750ML (1 Bottle),750ML,318,36.99,29.99,46022,46008
3567,77060,TEQUILA,MAESTRO DOBEL SILVER TEQUILA - 750ML,750ML,0,36.99,,,46008
3568,368616,STRAIGHT BOURBON WHISKEY,RAGGED BRANCH DOUBLE OAKED SIGNATURE VA STRAIGHT BOURBON WHISKEY BOTTLED IN BOND - 750ML,750ML,0,58.99,,,46008
3569,84558,CHAMPAGNE,CHARLES HEIDSIECK BRUT RESERVE 750ML,750ML,0,91.99,,,46008
3570,17047,SESSION RTD,NUTRL ORANGE RTD 6/4 CAN - 12.0Z (4-Pack),4pk,5808,9.99,,,46008
3571,71039,TEQUILA,PATRON TEQUILA REPOSADO - 1.75L,1.75L,0,113.98,,,46008
3572,18695,TEQUILA,MAESTRO DOBEL ANEJO TEQUILA MOCO BRL 750ML,750ML,0,60.99,,,46008
3573,84755,AUSTRALIAN,YELLOW TAIL BIG BOLD RED - 1.5L,1.5L,990,13.99,,,46008
3574,88992,STRAIGHT RYE WHISKEY,NULU TOASTED RYE WHISKEY 117P - 750ML,750ML,0,128.99,,,46008
3575,242100,IMPORTED CORDIALS,HEERING CHERRY LIQUEUR - 750ML,750ML,0,25.99,,,46008
3576,10332,IMPORTED VODKA,GREY GOOSE VODKA - 375ML,375ML,1296,16.99,,,46008
3577,355990,AMERICAN RED,ONE STONE CABERNET SAUVIGNON - 750ML,750ML,120,22.99,,,46008
3578,243733,AMERICAN RED,SKYFALL WASH ST MERLOT - 750ML,750ML,0,19.99,,,46008
3579,28290,AMERICAN RED,LINGANORE WINE CELLARS BACIONI - 750ML,750ML,0,16.99,,,46008
3580,11380,IMPORTED RUM,FLOR DE CANA RUM - 12 YEAR - CENTENARIO - 750ML,750ML,216,36.99,,,46008
3581,167688,DOMESTIC CORDIALS,MR BOSTON CREME DE CACAO DARK 1L - 1LTR,1LTR,0,6.99,,,46008
3582,71245,STRAIGHT RYE WHISKEY,BULLEIT RYE WHISKEY - 750ML,750ML,0,28.99,,,46008
3583,300687,IMPORTED CORDIALS,KAHLUA VAP W/MUG - 750ML,750ML,0,27.99,,,46008
3584,129,STORE SUPPLIES,ICE BAG BLACK OPAQUE - UNIT,UNIT,0,5.99,,,46008
3585,89683,TEQUILA,7 LEGUES BLANCO TEQUILA - 700ML,700ML,0,52.99,,,46008
3586,245903,BOTTLED IN BOND,FILIBUSTER STRAIGHT BOURBON BIB - 750ML,750ML,0,81.99,,,46008
3587,233306,AMERICAN BLUSH,MAISON NOIR LOVE DRUNK ROSE - 750ML,750ML,0,23.99,,,46008
3588,30872,DOMESTIC BOTTLE BEER,ELYSIAN SPACE DUST 4/6 NR - 12.0Z (6-Pack),6pk,0,13.99,,,46008
3589,54032,STRAIGHT BOURBON WHISKEY,OLD EZRA BROOKS - HAND PICKED -7YR - 750ML,750ML,0,64.99,,,46008
3590,38300,IMPORTED RUM,APPLETON RUM - SIGNATURE BLEND - 750ML,750ML,324,22.99,,,46008
3591,71383,IMPORTED VODKA FLAVORS,CIROC VODKA -  APPLE - 750ML,750ML,0,29.99,,,46008
3592,56588,SINGLE MALT SCOTCH,ABERFELDY 12YR SINGLE MALT - 750ML,750ML,204,55.99,,,46008
3593,315087,RED BORDEAUX WINE,CH PAVEIL DE LUZE MARGUAX - 750ML,750ML,0,56.99,,,46008
3594,238669,IMPORTED CORDIALS,HOVDING NORWEGIAN AQUAVIT - 750ML,750ML,0,26.99,,,46008
3595,371872,MISCELLANEOUS IMPORTED WINE,RIUNITE FRUIT FRESHERS BLACK CHERRY - 750ML,750ML,0,9.99,,,46008
3596,170817,MISCELLANEOUS IMPORTED SPIRITS,INDRI SINGLE MALT INDIAN WHISKY 750ML,750ML,0,66.99,,,46008
3597,56818,TEQUILA,CASAMIGOS TEQUILA - CRISTALINO - 750ML,750ML,174,55.99,,,46008
3598,15288,STRAIGHT BOURBON WHISKEY,KNOB CREEK BOURBON 9YR - 100P - 750ML,750ML,936,38.99,,,46008
3599,58980,IMPORTED CORDIALS,JINRO CHAMISUL ORIGINAL SOJU - 375ML,375ML,0,6.99,,,46008
3600,358014,IRISH WHISKEY,CLONAKILTY PORT CASK IRISH WHISKEY 750ML,750ML,0,49.99,,,46008
3601,70419,DOMESTIC VODKA FLAVORS,DEEP EDDY LEMON VODKA - 750ML,750ML,492,15.99,,,46008
3602,48259,IMPORTED CORDIALS,JAGERMEISTER LIQUEUR - 1L,1L,396,32.99,,,46008
3603,169826,NON-ALCOHOLIC MIXERS,FEVER TREE CLASSIC MARGARITA MIX - 750ML,750ML,0,9.99,,,46008
3604,87333,SINGLE MALT SCOTCH,GLENFIDDICH 21YR OLD RES 3/CS - 750ML,750ML,39,252.99,,,46008
3605,89339,IMPORTED RUM,EL DORADO RUM 12YR - 750ML,750ML,0,43.99,,,46008
3606,74989,CANADIAN WHISKEY,CROWN ROYAL - APPLE - 1.75L,1.75L,258,54.99,,,46008
3607,88817,STRAIGHT BOURBON WHISKEY,BARRELL CRAFT SPIRITS BOURB (GOLD LABEL) 113.54PROOF - 750ML,750ML,0,579.99,,,46008
3608,242101,STRAIGHT RYE WHISKEY,WHISTLEPIG RYE PIGGYBACK 6YR - 750ML,750ML,96,55.99,,,46008
3609,355766,IRISH WHISKEY,CLONAKILTY SINGLE BATCH IRISH WHISKEY - 750ML,750ML,0,61.99,,,46008
3610,15970,IMPORTED RUM,BRUGAL RUM - ANEJO - 750ML,750ML,264,22.99,,,46008
3611,377310,DOMESTIC GIN,HARDSHORE DISTILLING COMPANY ORIGINAL GIN - 750ML,750ML,0,43.99,,,46008
3612,82031,AMERICAN RED,CLOS DU BOIS CAB - 750ML,750ML,684,11.99,,,46008
3613,29645,AMERICAN WHITE,CHALONE ESTATE CHARD - 750ML,750ML,0,31.99,,,46008
3614,68128,ARGENTINA,ALAMOS SELECCION MALBEC - 750ML,750ML,372,18.99,,,46008
3615,350707,TEQUILA,VOLCAN CRISTALINO TEQUILA - 750ML,750ML,0,71.99,,,46008
3616,170770,TEQUILA,CAZCANES NO.7 REPOSADO - 750ML,750ML,0,130.99,,,46008
3617,171490,AMERICAN WHITE,BEZEL BY CAKEBREAD EDNA VALLEY CHARD 750ML,750ML,0,25.99,,,46008
3618,378977,WINE-BASED COOLERS,BUZZBALLZ CHILLERS ESPRESSO MARTINI 24/CS - 187ML,187ML,192,3.99,,,46008
3619,348887,AMERICAN TABLE WINE,LINGANORE RASPBERRY - 1.5L,1.5L,0,24.99,,,46008
3620,58281,SINGLE MALT SCOTCH,HIGHLAND PARK CASK STRENGTH -128.2P - 750ML,750ML,0,101.99,,,46008
3621,10442,TEQUILA,OLMECA ALTOS TEQ - PLATA - 750ML,750ML,234,31.99,,,46008
3622,244665,DOMESTIC CORDIALS,ARROW SOUR APPLE LIQUEUR 1L,1L,0,7.29,,,46008
3623,241741,PRE-MIX COCKTAILS,HIGH WEST BARREL AGED MV WHISKEY GIFT SET 6/2PK - 375ML (2-Pack),2pk,0,49.99,,,46008
3624,356312,AMERICAN WHITE,SUNNY WITH A CHANCE OF FLOWERS S/BLANC - 750ML,750ML,0,14.99,,,46008
3625,170156,DOMESTIC CORDIALS,APPALACHIAN KELLOGG'S EGGO NOG 750ML,750ML,0,20.99,,,46008
3626,93324,DOMESTIC BOTTLE BEER,ALLAGASH TRIPLE 6/4 NR - 12.0Z (4-Pack),4pk,0,11.45,,,46008
3627,72899,STRAIGHT RYE WHISKEY,SAZERAC RYE WHISKEY 6/CS - 750ML,750ML,642,24.99,,,46008
3628,81213,AMERICAN RED,ALMADEN MERLOT BIB - 5LTR,5LTR,232,23.99,,,46008
3629,16560,SPANISH/PORTUGUESE,MARTIN CENDOYA RED RES - 750ML,750ML,0,29.99,,,46008
3630,70913,IRISH WHISKEY,WRITERS TEARS MIZUNARA CASK IRISH - 750ML,750ML,0,121.99,,,46008
3631,244012,LIQ BASED RTD,POST MERIDIEM MAI TAI - 24/100ML,100ML,360,4.99,,,46008
3632,38628,TEQUILA,SAUZA CONMEMORATIVO ANEJO TEQUILA 750ML,750ML,96,18.99,,,46008
3633,81540,AMERICAN TABLE WINE,ALMADEN MOUNTAIN RHINE BIB - 5L,5L,0,23.99,,,46008
3634,85704,SPARKLING,LA MARCA PROSECCO - 3 pack - 187ML (3-Pack),3pk,2664,19.99,,,46008
3635,361744,AMERICAN RED,AUSTIN PASO ROBLES CAB - 750ML,750ML,0,23.99,,,46008
3636,54195,TEQUILA,DON FULANO FUERTE TEQUILA - SILVER 750ML,750ML,0,65.99,,,46008
3637,72143,TEQUILA,DON JULIO PRIMAVERA TEQUILA REPOSADO - 750ML,750ML,0,118.99,,,46008
3638,70894,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - RED WHITE AND BERRY - 750ML,750ML,0,13.99,,,46008
3639,321886,AUSTRALIAN,YELLOW TAIL RED SANGRIA - 1.5L,1.5L,342,13.99,,,46008
3640,169711,NON-ALCOHOLIC MIXERS,WHITE ROCK CLUB SODA 1L,1L,0,2.99,,,46008
3641,88178,IRISH WHISKEY,METHOD & MADNESS SINGLE POT STILL - 700ML,700ML,0,68.99,,,46008
3642,81057,AMERICAN RED,PETER VELLA MOSCATO SANGRIA - 5L,5L,36,18.99,,,46008
3643,68672,DOMESTIC CAN BEER,DENIZENS BORN BOHEMIAN 4/6 CANS - 12.0Z (6-Pack),6pk,5040,11.99,,,46008
