RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
1114,83380,AMERICAN WHITE,ESTANCIA MONTEREY CHARD - 750ML,750ML,132,14.99,,,46044,InStock,Budget (<$20)
1115,297505,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION STRAWBERRY BLOOD ORANGE 12/750ML,750ML,0,9.99,,,46044,OutofStock,Budget (<$20)
1116,58278,SESSION RTD,JACK DANIELS & COKE  4 PK - RTD - 355ML (4-Pack),4pk,2712,12.99,,,46044,InStock,Budget (<$20)
1117,43137,TEQUILA,GRAN CENTENARIO ANEJO - 750ML,750ML,0,42.99,,,46044,OutofStock,Mid-Range ($20-$50)
1118,70908,IRISH WHISKEY,WRITERS TEARS MARSALA CASK IRISH - 750ML,750ML,0,85.99,,,46044,OutofStock,Premium ($50-$100)
1119,78609,IMPORTED SCOTCH,CHIVAS REGAL 25YR SCOTCH - 750ML,750ML,0,276.99,,,46044,OutofStock,Super-Premium ($100-$500)
1120,42586,STRAIGHT BOURBON WHISKEY,DOC SWINSON'S ALTER EGO TRIPLE CASK STRAIGHT BOURB WHISKEY - 750ML,750ML,0,72.99,,,46044,OutofStock,Premium ($50-$100)
1121,35181,DOMESTIC VODKA,SMIRNOFF VODKA - 750ML,750ML,804,12.99,,,46044,InStock,Budget (<$20)
1122,40304,DOMESTIC BRANDY,E&J BRANDY VSOP - 1L,1L,0,18.99,,,46044,OutofStock,Budget (<$20)
1123,341833,AMERICAN WHITE,JAM CELLARS BUTTER CHARD - 750ML,750ML,228,22.99,,,46044,InStock,Mid-Range ($20-$50)
1124,62784,MISCELLANEOUS IMPORTED WINE,BRILLA PROSECCO - 750ML,750ML,96,19.99,,,46044,InStock,Budget (<$20)
1125,87335,SPARKLING,KORBEL BRUT - 1.5L,1.5L,0,36.99,,,46044,OutofStock,Mid-Range ($20-$50)
1126,10914,MALT BASED SELTZER,NAUTI SELTZER GRAPEFRUIT - 12.0Z (6-Pack),6pk,0,10.41,,,46044,OutofStock,Budget (<$20)
1127,58165,IMPORTED SCOTCH,JOHNNIE WALKER GREEN - 750ML,750ML,0,63.99,,,46044,OutofStock,Premium ($50-$100)
1128,42584,STRAIGHT RYE WHISKEY,DOC SWINSON'S ALTER EGO SOLERA METHOD STRAIGHT RYE WHISKEY - 750ML,750ML,0,48.99,,,46044,OutofStock,Mid-Range ($20-$50)
1129,245953,ITALIAN RED WINE,OSVALDO SODDU CANNONAU DI SARDEGNA BRUNCU BOELI - 750ML,750ML,0,37.99,,,46044,OutofStock,Mid-Range ($20-$50)
1130,70156,IMPORTED RUM,BRUGAL RUM - EXTRA VIEJO - 750ML,750ML,288,29.99,,,46044,InStock,Mid-Range ($20-$50)
1131,85425,AUSTRALIAN,19 CRIMES HARD CHARD - 750ML,750ML,384,12.99,,,46044,InStock,Budget (<$20)
1132,324711,AMERICAN RED,MCNAB RIDGE FREDS RED - 750ML,750ML,0,19.99,,,46044,OutofStock,Budget (<$20)
1133,54270,DOMESTIC LIQUOR SPECIALTY,FORDHAM LEE BAD BILLY APPLE - 750ML,750ML,0,16.99,,,46044,OutofStock,Budget (<$20)
1134,340233,MISCELLANEOUS IMPORTED SPIRITS,CHUM-CHURUM SOJU - 1.75L,1.75L,264,27.99,,,46044,InStock,Mid-Range ($20-$50)
1135,243358,RED BORDEAUX WINE,CH BOURDIEU NO1 BLAYE COTES DE BORD - 750ML,750ML,0,22.99,,,46044,OutofStock,Mid-Range ($20-$50)
1136,74236,STRAIGHT RYE WHISKEY,JACK DANIELS TENNESSEE RYE - 750ML,750ML,0,31.99,,,46044,OutofStock,Mid-Range ($20-$50)
1137,35840,DOMESTIC VODKA,BOWMAN'S VODKA - 1.75L,1.75L,1800,11.99,,,46044,InStock,Budget (<$20)
1138,80545,RED BORDEAUX WINE,CH LA MOULINIERE RED - 750ML,750ML,588,13.99,,,46044,InStock,Budget (<$20)
1139,245904,STRAIGHT BOURBON WHISKEY,FILIBUSTER SINGLE ESTATE PRIVATE BARREL NO W/R/1/367 - 750ML,750ML,0,45.99,,,46044,OutofStock,Mid-Range ($20-$50)
